customer_id,total_orders,avg_order_value,days_since_last_purchase,cart_abandon_count,return_rate,discount_usage_rate,tenure_days,product_category,acquisition_channel,churn
01f114ae-60fd-45bb-9961-5d47fcf3b97e,8,188.505827465858,48.121164953420646,2,0.12754314026771357,0.5297201915984634,1116,Sports,Social Media,0
a3b012e7-4ec1-45fe-a8c0-eda543bd932d,9,10.419391136486702,3.6848651976966815,1,0.32279485876112735,0.40640931128046887,1237,Books,Organic,0
6c988113-b8c4-4f2b-8fd7-ba7492d64753,5,33.49048796152983,73.41916217422201,4,0.2043510805364062,0.6090291114201848,1615,Beauty,Social Media,0
d3607d4d-54c8-4876-b6ab-15841fc08e40,9,39.80583024795112,28.988207220038102,3,0.10513539137587848,0.21925116953218848,1077,Books,Social Media,0
cc309c97-1bde-441e-82bf-31a8401610fb,9,44.339723875954185,23.164901286417194,2,0.25810816566182093,0.6500321273350457,529,Beauty,Social Media,0
6043cd28-d780-47dc-9a74-4a2b831b3106,7,42.923819281461896,287.2990816865961,1,0.06678098440661695,0.16555991164599126,984,Sports,Referral,1
49387ffd-5a2b-4a57-bace-7e8c9abdb9a7,7,36.75784406852492,53.55441803217713,3,0.2672382757084851,0.27597688874689874,1298,Books,Paid Search,0
46a3fd5f-776d-42aa-afd9-1c759d157886,12,23.40011406142151,74.42141989242181,3,0.2631318773856969,0.11267082886684911,1431,Sports,Referral,0
d4731981-6c35-40e1-b9fd-86e779915458,8,27.69473102091461,44.834174802644576,2,0.26978016795128834,0.6119485091138558,1723,Books,Referral,0
fa3c4436-75c9-43a0-b742-4f7e23691e20,7,19.659192249868415,88.17342278913853,2,0.2364175976181836,0.2773626674314474,348,Home & Garden,Organic,1
9844e3fe-3705-47d0-ab2d-673fe651aaa0,7,36.33209077207883,83.67719184845599,3,0.14553341629374475,0.6579871385308579,1206,Home & Garden,Organic,0
99f3ec18-f072-42bd-a5ea-684d11f627d0,13,10.0,64.22705494882271,4,0.1481726588067884,0.6229905180576459,366,Fashion,Organic,0
2a2d652c-8727-4627-b902-084c452d35cf,8,42.62194347997493,365.0,3,0.04572977542641633,0.49432043483281807,580,Books,Paid Search,1
e4413689-55ad-47e8-b682-0a143109268a,12,30.601910856219636,36.948232092497015,3,0.137058403973194,0.22101665659833025,261,Home & Garden,Social Media,0
2111015b-ff38-4163-88f9-10cb98f6acff,12,64.9193631880279,73.48979830006783,4,0.16021366223056643,0.19197904878765598,1410,Home & Garden,Paid Search,0
60a267e1-2491-4055-8679-c7e0a6d42e8b,9,25.973286836896797,95.90333947303859,3,0.27210021595413264,0.25261268381963564,1668,Home & Garden,Social Media,0
357c9c8c-e2b1-4033-9b72-e8d2b0ee3148,8,53.612526705256215,28.299632190601933,2,0.10720995238357926,0.28535873109376975,55,Electronics,Paid Search,0
01cacda7-b870-4977-ba9b-d9041eec33b2,10,51.50197668637374,36.65810072171845,2,0.30976181199300196,0.5240158620020867,1484,Books,Referral,0
12cc830e-7beb-4401-bae2-d07c4ab04613,10,29.628830219642772,208.75070242959015,3,0.19309965512176952,0.7197951558006673,441,Fashion,Referral,1
e585f194-17b4-4342-a11e-0f182cbe3339,11,43.91719160903784,1.9694324660141245,2,0.219422253130552,0.13504193173027718,889,Home & Garden,Social Media,0
b99765a7-e0b7-4cc0-af18-448318456cfd,14,11.312032581370735,24.50477577655346,1,0.48776756675540395,0.15865792643639176,1365,Sports,Social Media,0
9ee89879-466d-4f47-8ef6-071aec1f1c96,6,96.85861962016568,39.95678537992838,2,0.316907075883982,0.6942960747718399,925,Electronics,Social Media,0
1a1a9771-e279-4334-83ce-05c20bcd6975,10,21.403684110885106,0.08796403324487134,1,0.2077151689447594,0.44056331054988274,422,Books,Email,0
534fb3c7-99d4-4a5a-b78d-4c0d524c4e59,9,28.71292745375169,137.63363882589573,0,0.02129514428768916,0.6282909891957097,1653,Beauty,Organic,0
da43e232-b6a3-4004-938e-cb33afcd6494,8,14.263903331995522,20.23288034733152,1,0.11317937066372416,0.35956697173878277,1083,Fashion,Email,0
5b525fb0-c5f9-41ac-9d42-51ec973d6dc4,7,17.911279375140655,17.880498871486246,1,0.09505726049896558,0.16290507292548134,1699,Home & Garden,Email,0
9326f108-ddf2-44b7-b64b-d5c496a92d7a,6,123.32591413853136,102.99673611096013,2,0.14905093668494604,0.3177462735770087,1545,Sports,Referral,0
7b76cc9f-e25d-4b32-9da3-18c11c38d3f5,10,36.977592625030304,19.542414668289403,5,0.21642907700161876,0.06610637926672022,1599,Electronics,Referral,0
e048ed8d-13ab-4301-9404-a97e6d46d504,7,26.11663453464975,64.31049742530972,1,0.06337283578708718,0.301686748885845,660,Sports,Social Media,0
ff8a45fa-298d-4c41-831e-32d50d6dddd8,5,26.00050078896128,103.39105744882093,2,0.2077478873557311,0.6874330925570469,1801,Sports,Referral,0
84baebfc-f2a7-42e5-92d6-5a3098ae8cc2,8,33.16791703740612,94.35074209417547,1,0.10131322901614631,0.3834265387658374,1555,Electronics,Social Media,0
59c6be79-3dcd-4b07-9ba0-1ec79bdb6fb6,7,59.02530144451854,91.38205599666958,4,0.14788445052817437,0.4547316961235101,616,Sports,Email,1
a7aedd35-9041-4305-b290-c90932c0b2a9,4,38.670260022001635,5.568877388970878,0,0.13039890871436935,0.34062206009148044,1636,Home & Garden,Organic,0
92b7bfe5-51f9-4444-92b6-025d3f4783c5,11,39.33662080671591,4.992916990601477,1,0.11592547308853125,0.15791094288422267,1378,Electronics,Referral,0
2244af9f-008a-4227-89ce-0af9d9209ec1,12,15.822953955971377,21.983609764545008,3,0.1917831382777295,0.6495848243540481,1323,Books,Email,0
fed131c2-bf5a-4c7c-861c-4b72d08ecea7,9,26.179083173349163,2.1965952410219876,1,0.4532842368763157,0.6012702454620148,12,Electronics,Social Media,1
982a9e96-5a28-488a-a40c-0e06e619dbd4,5,37.532843426590716,41.6404213894315,1,0.2621837392722204,0.4235757402567497,42,Beauty,Referral,1
f7c53ada-3de9-44bd-89ca-7a9d84265a39,6,32.299357259862894,30.129999886461405,2,0.18337981425432182,0.2507173245135606,1268,Fashion,Organic,0
839d7499-8bb1-4576-9da3-f4ba2c8e7aad,12,23.743301915233324,48.85464023839175,0,0.16990865747783557,0.2560049261700394,509,Beauty,Referral,0
e4f5bf95-a378-4b49-a192-bd0dcfefee81,7,22.065081810706324,21.296746845609356,1,0.03149895294684685,0.4041182796359191,107,Beauty,Social Media,0
fcbebae3-d1e4-4c28-86d3-3b17d8a6b657,10,46.92035455408672,39.90321207674573,3,0.18561488450509003,0.7484213416702772,522,Home & Garden,Email,0
ea67438a-fab2-44e7-83dc-b95b155df5a3,8,47.854144664803975,24.4550700734711,3,0.1046342501044745,0.3476753097030374,1529,Books,Email,0
2e94388c-f432-4a30-a4c1-b9151e51d4f0,10,73.07820182122705,13.030292078199164,3,0.13698430686035135,0.19656659146351516,859,Beauty,Organic,0
2f725b1f-3722-4859-9216-255e4e3f68e8,8,38.73048661958199,62.88085663058852,1,0.4373879835652758,0.7904314773030553,1123,Home & Garden,Organic,0
113db82e-90b5-4ad1-9c89-ecd451821cdc,13,10.0,67.14774176820971,3,0.3582719317244863,0.16738187699799972,1461,Home & Garden,Email,0
32a03020-41e8-4334-9751-9c2038faded3,12,218.46651485342588,106.04685417516022,0,0.21605974039551393,0.35692600003952196,590,Electronics,Paid Search,0
91105dc6-2ed1-443e-b8cd-1feb88e0d612,8,32.88309866146471,124.64746655248754,3,0.10295594638379467,0.29653160028621256,21,Beauty,Email,1
81097dd3-4fcc-462b-bdd5-1d58db6f78c3,6,23.85471487959734,73.13745187299847,3,0.047057057094251904,0.21493288810817818,590,Books,Social Media,0
f0f7d95e-e21f-4474-be56-f12620864c55,8,31.60993414284651,69.78868123538773,1,0.1156135081613083,0.3400240375263346,1745,Electronics,Referral,0
c1153208-8f4d-456c-acfb-035b26b2c3af,11,24.122011638339274,3.5007069770642834,1,0.05658371471457091,0.2752594359607258,880,Fashion,Paid Search,0
abb25050-c615-4e75-8d67-640590e3ac49,11,17.20219027459097,6.977148222490855,4,0.27071676388055443,0.44063178887969306,1040,Fashion,Email,0
f74a1c9f-f499-49c1-bf21-effd4e30d9ba,4,54.14375818312779,100.45865669594099,0,0.304452033668799,0.21988191586970257,1388,Fashion,Referral,0
17483333-888a-4896-b1bb-d0466b6add08,12,29.404948434723572,15.912296127981696,4,0.46018798896441776,0.31748208737969746,210,Electronics,Organic,1
d298a62a-4ccf-491c-a763-0ff85fca0c1d,10,30.82877193648981,26.362884510319354,1,0.25234239693382066,0.6013386518155294,1339,Electronics,Email,0
a8b9c00c-1a81-44f7-8a0b-7d50683bc6d0,10,10.0,9.420099156758258,3,0.07651516497627739,0.290374216436621,544,Fashion,Paid Search,0
1c8497a7-2e7d-4133-84bc-efee0f6be6b4,10,27.62743840444295,13.026108013399668,1,0.12404787198666728,0.4104321432817315,709,Electronics,Social Media,0
0f9d1e07-3a30-49c9-87af-edbb195ffc6a,11,13.995184651782195,89.61065866145428,2,0.2523698948901455,0.39243067335045684,492,Sports,Referral,1
428d4ca6-990c-4728-9da2-86918d11f0b9,7,21.803071152636083,18.217275300725476,1,0.31443082209761547,0.20480786097614648,281,Sports,Referral,0
726ab0b1-087b-4faa-a2a4-cdcf10f7fd4d,11,40.00578526026527,35.76503588924996,1,0.2715883509541818,0.2670905128863271,660,Sports,Email,0
1c65894a-c49a-49a9-b53f-ee0a3b5d51da,15,20.27099013273273,9.869231189490657,2,0.2060077930135135,0.23736878931799305,173,Home & Garden,Social Media,0
32cae394-1375-405f-a02a-f0ae12180d2e,9,22.63656980963496,67.97916449273583,2,0.03371271539878182,0.554132626676889,1541,Books,Social Media,0
aeaab2a0-9f67-47e7-92d9-285b46d4599e,12,35.7754443324864,78.17672245944769,1,0.24383933366181862,0.4578278135660224,559,Beauty,Organic,0
f67059e9-41bf-48fa-87f5-32ee6130d705,8,22.08258487393515,26.936091092439057,1,0.3108629374723371,0.44763751840117016,1193,Books,Email,0
6571bf92-78d9-4ade-90de-4b35db12e33c,6,14.235652767735,92.15637326906526,4,0.19472019632810578,0.4871907075057357,542,Books,Referral,1
42261f15-12c1-4883-9b2f-e881be3498c6,8,10.0,16.45884160956315,1,0.08435685126462666,0.37153871241014247,385,Fashion,Organic,0
49d71e23-3ae9-4970-ac81-83c93b03b6bc,10,43.34800265081196,70.64060452046562,2,0.14818557107153482,0.4762183998429562,1302,Sports,Referral,0
e6ce18a9-ebb7-4a82-ad44-123edfeaf51f,9,21.906783210342923,78.55212891977109,2,0.027230736099229297,0.28631819751822934,1139,Beauty,Organic,0
41ca42d5-59c5-4662-af99-ced3818c2c97,11,10.0,207.76658254585317,0,0.1471838464420377,0.4317538743554455,398,Sports,Email,1
34568d10-dbc8-4a6e-9ea7-2201eec41629,10,89.70531621784836,15.86306810692969,2,0.05950158800620259,0.6227972551830564,1117,Electronics,Organic,0
0eedabc9-c488-4ebc-8943-fc3cf64d69cf,10,43.3983055535998,5.903787932122622,0,0.07837652945387903,0.2307872033689335,10,Home & Garden,Organic,0
3df903ff-fa23-4d80-969b-713b1d0d3cbf,6,12.802488641433145,18.312927045374913,1,0.11020614655990163,0.2104039130853964,323,Home & Garden,Social Media,0
808adfb3-9659-458f-a07a-e31990f9cd37,6,18.845818201952774,7.865470109313955,2,0.07341951267252562,0.21583271005559915,1328,Sports,Social Media,0
96bbf970-59e8-44d1-91f5-52cf24cbdf30,9,76.48767171119523,11.157680578769869,3,0.12608184274662093,0.1963991476009208,749,Electronics,Referral,0
0ca456e5-7e79-4bb6-a1b3-222a7c956a29,9,28.77932482132116,24.398253776925724,0,0.214564728413411,0.49786461735568,372,Sports,Social Media,0
03d2eec6-1845-46d0-a135-77eed9671bc3,4,23.695941272351714,32.06518193718024,1,0.28547332644091183,0.2371917217370365,923,Fashion,Email,0
3ca22a2a-99fd-435c-9f8d-ef91f31737b0,5,60.37288761404488,140.43231343565012,2,0.15808185065550082,0.4090987344851369,849,Fashion,Email,1
d0458a1c-54ab-44c5-9e1c-5955e1598976,9,28.95510400210031,13.060693668894737,0,0.3025632201598265,0.5274076338833703,1157,Books,Organic,0
f004bd5a-cf15-48a3-81b5-9d95f2fbf5a1,10,88.564957082053,214.01877621609435,3,0.19572812737206208,0.41682249647551767,133,Beauty,Referral,1
17bd5100-f433-4a36-a5bd-b05fd2465d7e,9,23.803670860973746,99.69227399914162,1,0.23887276078821135,0.3492210307227177,1495,Beauty,Email,0
94f84ca5-d343-4cee-9013-73ee42fa4a91,9,20.982831340837357,127.95605472296533,3,0.18062098222702325,0.18364933930685395,107,Beauty,Organic,1
6216f04d-b6e6-4a38-9118-0c62d1b79a51,10,33.55794128778117,159.08090476919762,4,0.11681913403216324,0.5033898360717991,828,Books,Referral,1
d8f77f0e-cbb0-49f6-8218-9ea8b3e0a05a,8,71.64633250354832,83.96063556549609,3,0.2920757601937721,0.4806856287160226,1296,Sports,Email,0
70058d20-5d27-4d09-bdfb-ccbf01857eef,12,40.4315539912922,93.2912542483149,1,0.14163974733912632,0.18629577304386852,629,Books,Paid Search,0
8e43c7ab-febe-4ae2-9004-a29a94c8a688,11,35.97542666200411,34.5558099417194,3,0.3460927690362872,0.3094592267052029,1661,Sports,Organic,0
ba61145a-eac5-4d7c-819e-f95bbceb1b5f,11,17.358647232678777,42.85614939321125,1,0.08523448330084811,0.183512273459964,1378,Home & Garden,Email,0
ee0b9ef2-759a-4faf-a6c6-02e2b45852d2,10,15.433600867187746,161.72470827918505,1,0.44663913872327254,0.2190609225457127,778,Fashion,Paid Search,1
c16c74fe-ce7e-4b50-9fdd-6b7f2c769acc,7,71.70931028242153,28.51360225615651,1,0.11818202193746705,0.5491311927743928,336,Electronics,Organic,0
6b80d964-332f-4034-9911-2c2f2b82c49d,6,77.99727438423204,2.571135312838748,3,0.07892249322339719,0.2549005507658381,80,Electronics,Email,0
5b711e10-f317-45f2-a168-6d1718741f2d,10,76.01084994608729,86.31955957664219,0,0.17065008082546626,0.6033804806084854,1463,Home & Garden,Organic,0
5d1c501d-04cd-4b4c-bde8-7a75dfd206c5,7,62.354786932055816,51.08041282241703,2,0.1437543793808676,0.1628220612795125,355,Beauty,Social Media,0
7907d6ba-2a50-43e1-b4b3-1d8dc30b4050,6,47.33326917000962,101.2037522850618,0,0.3819879761278401,0.3995548408730465,492,Sports,Paid Search,1
b1f8e831-5ce0-4cfb-91b3-b7096352c88e,9,46.75717152003561,4.713460981831816,3,0.09590080308859715,0.3055684863805637,19,Beauty,Referral,0
2f778418-a51f-49cd-a2e0-80369852c2c5,10,36.85069928022612,58.249882403406836,5,0.224091441853344,0.40228179220745885,34,Fashion,Referral,1
2ab771bb-ab42-4dac-bff6-1e5d0865a236,13,51.91759415298987,17.077675505951934,2,0.34307850394490114,0.6056824697981525,421,Sports,Organic,0
b94d7945-ffa6-434a-afbf-d490168c47ca,9,32.02918422288598,140.14902940204746,1,0.10122152840832316,0.1469315504966203,1593,Sports,Organic,0
2f897335-d366-41bc-9a81-a25c25acc9a2,15,51.80138064030528,6.985957804442193,3,0.04656312139420522,0.49088633105705903,1425,Home & Garden,Social Media,0
34e4ea35-e9b1-4a9f-8c13-091fd651bb50,4,68.99595283849273,111.11704791309111,2,0.03868250223828793,0.1694789089837006,1405,Home & Garden,Paid Search,0
d7c2edb0-1a25-4fc9-b9f9-6d3a1b585238,7,12.107070649696775,5.563392364641012,2,0.1682338882481146,0.32572403112087406,1509,Books,Organic,0
31ae996a-8c7c-4ba1-906c-138f3bd5907b,9,79.60294819583117,1.5250598856962903,2,0.2160005977016544,0.4378654092464566,341,Home & Garden,Referral,0
013c2fd7-db71-4ba4-9d41-e351e4cba0bb,11,31.618763240942933,16.077428070159034,3,0.39546210438065615,0.3183114286931492,1786,Books,Paid Search,0
593a4fb2-7283-412c-961e-99ac20563c84,5,106.33132077434824,24.301920797837308,4,0.1535393608926087,0.06186468782692947,424,Beauty,Paid Search,0
7c49fdee-8fd1-4e59-999e-34386a532e4c,7,91.50310949620922,59.094858620398,1,0.0582143963694358,0.7406618555999785,274,Beauty,Social Media,0
540cd469-0f05-426c-8100-101f6c7945bd,10,14.518133088990798,8.474779829970352,1,0.048203583070002866,0.35384923545391495,538,Electronics,Organic,0
a38f782a-5ce8-4ac1-9020-b1c8b6b966a9,8,33.13227498253394,34.50371101899849,3,0.15814410116806624,0.6730889779349782,968,Books,Paid Search,0
66e7f6c8-fcaa-457a-a334-de892fd0b4fc,12,10.0,13.709238384210487,0,0.4356569167435383,0.4851285046145749,227,Books,Social Media,0
